tool_id,collaboration_sent,innovative_sent,information_sent,service_sent,business_development_sent,content_management_sent,user_experience_sent,design_sent,time_management_sent,product_sent,content_creation_sent,customer_support_sent,ease_of_use_sent,workflow_optimization_sent,ai_assistant_sent,collaboration,innovative,information,service,business_development,content_management,user_experience,design,time_management,product,content_creation,customer_support,ease_of_use,workflow_optimization,ai_assistant
3158.0,,0.3,,,0.3333333333333333,0.3333333333333333,0.2642857142857143,0.35,0.3325396825396825,0.45000000000000007,0.3333333333333333,0.2642857142857143,0.3333333333333333,0.3333333333333333,0.2642857142857143,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
3174.0,0.1759700176366843,0.40752840909090915,0.20744047619047623,0.37533143939393937,0.24472887355699854,0.3048693783068784,0.30672222222222223,0.23055555555555554,0.2611916433239963,0.3423611111111111,0.32193007662835244,0.3131922398589065,0.2962068645640074,0.2962301587301587,0.4211392496392497,0.09090909090909091,0.16161616161616163,0.0707070707070707,0.08080808080808081,0.16161616161616163,0.12121212121212122,0.20202020202020202,0.04040404040404041,0.1717171717171717,0.23232323232323232,0.29292929292929293,0.09090909090909091,0.35353535353535354,0.15151515151515152,0.15151515151515152
3197.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
3199.0,0.306280193236715,0.2575,0.21156926406926405,0.13910912698412697,0.264690527726242,0.16563775510204082,0.3083985200845666,0.1880952380952381,0.2595859289761729,0.2794809704184704,0.17549685631828485,0.26049285963079066,0.2665284115284115,0.37503676217961934,0.11463161375661375,0.11979166666666667,0.09895833333333333,0.052083333333333336,0.20833333333333334,0.14583333333333334,0.21875,0.22395833333333334,0.015625,0.21354166666666666,0.2916666666666667,0.3645833333333333,0.15104166666666666,0.19270833333333334,0.109375,0.3125
3200.0,,,,0.365,,0.4916666666666667,0.375,,0.5125,0.4916666666666667,0.4916666666666667,,0.375,,0.365,0.0,0.0,0.0,1.0,0.0,0.25,0.75,0.0,0.5,0.25,0.25,0.0,0.75,0.0,1.0
3228.0,,,,,,,0.375,,0.375,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
3229.0,,0.0,0.27714285714285714,,,,,,,0.2875,,0.2875,,0.0,,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0
3232.0,,,0.16,,0.16,0.16,,,0.16,,0.31333333333333335,0.16,0.16,0.16,0.16,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5
3252.0,,,0.5,,0.42857142857142855,0.42857142857142855,0.65,,0.5392857142857143,-0.03333333333333333,0.30952380952380953,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
3253.0,0.18591269841269842,0.2268696581196581,0.4333333333333333,,0.026340520590520618,0.06191161616161617,0.2348870573870574,0.03333333333333333,0.09588298955946015,0.2096681096681097,0.10699296536796539,0.11911375661375662,0.21083814796314795,0.01250561167227835,0.42777777777777776,0.1694915254237288,0.1694915254237288,0.01694915254237288,0.0,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.03389830508474576,0.288135593220339,0.1864406779661017,0.3389830508474576,0.1016949152542373,0.3389830508474576,0.15254237288135594,0.05084745762711865
3270.0,,0.0,,,,,0.8,,0.0,,0.0,,,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
3276.0,0.0,0.2295075757575758,,0.14964682539682542,0.023333333333333327,0.05833333333333332,0.18928030303030302,0.48148148148148145,0.221780303030303,0.1574074074074074,0.16470238095238096,0.0,0.19541446208112875,0.23888888888888885,0.3030092592592593,0.029411764705882353,0.14705882352941177,0.0,0.4411764705882353,0.14705882352941177,0.058823529411764705,0.11764705882352941,0.08823529411764706,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.2647058823529412,0.08823529411764706,0.2647058823529412
3287.0,0.30000000000000004,0.5333333333333333,,0.5833333333333334,0.6000000000000001,1.0,0.5333333333333333,,0.30000000000000004,0.35555555555555557,-0.1,0.0,0.5833333333333334,0.6000000000000001,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.0,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666
3288.0,0.1550595238095238,0.3344444444444445,0.2289738816738817,0.20174855699855698,0.21106607951435538,0.2633197278911565,0.31201223544973544,0.2583333333333333,0.260828320802005,0.20855182072829132,0.15476402763902763,0.26299431066618567,0.33815501958359107,0.4502208994708994,0.2633964710884354,0.07100591715976332,0.07100591715976332,0.05917159763313609,0.1952662721893491,0.17159763313609466,0.04142011834319527,0.21301775147928995,0.01775147928994083,0.11242603550295859,0.10059171597633136,0.3076923076923077,0.28402366863905326,0.16568047337278108,0.05325443786982249,0.33136094674556216
3305.0,0.04999999999999999,0.25,,0.10727272727272727,0.2226190476190476,0.19999999999999996,0.0875,,0.11666666666666665,0.075,0.1506277056277056,0.08333333333333331,0.19999999999999996,0.19999999999999996,0.24686868686868688,0.125,0.25,0.0,0.125,0.25,0.125,0.5,0.0,0.375,0.25,0.5,0.375,0.125,0.125,0.375
3306.0,0.0,0.48333333333333334,0.5,0.07976190476190476,0.0,,0.1902777777777778,,0.15555555555555556,0.0,0.0,0.0,0.29333333333333333,0.5666666666666667,0.28703703703703703,0.0625,0.125,0.0625,0.25,0.0625,0.0,0.25,0.0,0.1875,0.0625,0.0625,0.0625,0.3125,0.1875,0.1875
3307.0,0.17261904761904762,0.3078125,0.325,0.09999999999999999,-0.03571428571428571,-0.03571428571428571,0.3009920634920635,,0.20788690476190477,0.1952876984126984,0.1694775132275132,0.17261904761904762,0.04285714285714286,-0.03571428571428571,0.09999999999999999,0.26666666666666666,0.26666666666666666,0.2,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.2,0.0,0.26666666666666666,0.4,0.6,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333
3325.0,0.17316919191919192,0.3225852272727273,0.3125,0.21296296296296294,0.17017045454545454,0.09444444444444446,0.2886904761904762,0.375,0.2666666666666667,0.41666666666666674,0.1730902777777778,0.25,0.16859217171717172,-0.023333333333333317,0.2685185185185185,0.15,0.2,0.1,0.225,0.1,0.075,0.175,0.05,0.125,0.225,0.2,0.05,0.2,0.075,0.225
3328.0,0.8,0.5533333333333333,0.37291666666666673,0.3661219336219336,0.18333333333333335,0.2695833333333333,0.5588095238095238,0.5166666666666666,0.27675000000000005,0.8,0.32972222222222225,0.641875,0.41340909090909095,0.2472222222222222,0.3813966192537621,0.02857142857142857,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.11428571428571428,0.17142857142857143,0.2,0.11428571428571428,0.2857142857142857,0.02857142857142857,0.2571428571428571,0.11428571428571428,0.2857142857142857,0.17142857142857143,0.6
3335.0,0.0,0.31666666666666665,0.25,0.395,0.15833333333333333,0.41875,0.1875,0.29375,0.2791666666666667,0.22000000000000003,0.309375,0.14875,0.26166666666666666,0.25,0.2475,0.08,0.08,0.04,0.2,0.16,0.08,0.24,0.08,0.12,0.2,0.16,0.4,0.2,0.04,0.2
3337.0,0.21445998445998443,0.27655363155363155,0.2333333333333333,0.28002392344497606,0.08269640852974186,0.1456993006993007,0.43888415404040404,-0.1,0.2695594837261504,0.30135175282234106,0.36638257575757577,0.3530127960275019,0.23204201101928376,0.17758152958152956,0.25419318181818185,0.12037037037037036,0.25,0.027777777777777776,0.17592592592592593,0.16666666666666666,0.12037037037037036,0.14814814814814814,0.009259259259259259,0.16666666666666666,0.1574074074074074,0.2222222222222222,0.3148148148148148,0.2037037037037037,0.18518518518518517,0.18518518518518517
3344.0,,0.47222222222222215,0.3333333333333333,0.35181818181818186,0.3555555555555556,0.3501515151515152,0.45499999999999996,0.35,0.32083333333333336,0.5916666666666667,0.3862373737373738,0.5,0.4335858585858585,0.3166666666666667,0.3398148148148148,0.0,0.2727272727272727,0.045454545454545456,0.22727272727272727,0.13636363636363635,0.22727272727272727,0.22727272727272727,0.045454545454545456,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.045454545454545456,0.5,0.13636363636363635,0.13636363636363635
3352.0,0.0,0.45277777777777783,0.0,,,0.0,0.0,,0.19833333333333333,0.14814814814814817,0.1722222222222222,0.09285714285714285,0.23333333333333334,0.0,0.29629629629629634,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.35714285714285715,0.42857142857142855,0.14285714285714285,0.5,0.35714285714285715,0.07142857142857142,0.21428571428571427
3368.0,0.10873737373737374,0.3565151515151515,0.3230599647266314,0.3467929292929293,0.25828769841269844,0.23,0.1917438271604938,0.2654761904761905,0.19325396825396826,0.32277777777777783,0.22937710437710435,0.18404882154882155,0.2848450959814596,0.19319444444444442,0.24393790849673203,0.08333333333333333,0.09090909090909091,0.06818181818181818,0.09090909090909091,0.15151515151515152,0.11363636363636363,0.13636363636363635,0.06060606060606061,0.10606060606060606,0.07575757575757576,0.1590909090909091,0.09090909090909091,0.25,0.09090909090909091,0.12878787878787878
3376.0,0.037500000000000006,0.12357142857142855,0.45,0.1551190476190476,0.018750000000000003,0.08333333333333333,0.0,,0.0,0.30428571428571427,0.16666666666666666,0.13999999999999999,0.2768333333333334,0.4533333333333333,0.12875,0.0625,0.125,0.0625,0.4375,0.125,0.125,0.0625,0.0,0.0625,0.25,0.125,0.0625,0.3125,0.1875,0.25
3381.0,0.15,0.31333333333333335,0.15004329004329003,0.3806581439393939,0.275021645021645,0.24223953823953823,0.31030303030303025,0.09375,0.35180375180375173,0.285,0.1763997113997114,0.16666666666666666,0.36669552669552674,0.3835837971552257,0.35782828282828283,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.27586206896551724,0.13793103448275862,0.1724137931034483,0.1724137931034483,0.034482758620689655,0.2413793103448276,0.27586206896551724,0.27586206896551724,0.13793103448275862,0.10344827586206896,0.2413793103448276,0.27586206896551724
3388.0,,,,,,,,,,,,,0.3833333333333333,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3395.0,0.23333333333333336,,0.225,0.06666666666666665,0.4000000000000001,0.4000000000000001,0.43333333333333335,,,,0.4000000000000001,0.06666666666666665,0.2983333333333334,0.225,0.4000000000000001,0.4,0.0,0.2,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.2,0.2,1.0,0.2,0.2
3396.0,,,,0.25,,,,,,,,,,,,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3403.0,0.033333333333333326,,,-0.2,0.5,0.5,0.24840277777777775,,0.2037037037037037,0.0,0.25,0.0,0.5,0.5,-0.2,0.42857142857142855,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857
3406.0,0.2973412004662005,0.3500277777777778,0.23297827903091065,0.20572861552028218,0.2455787037037037,0.37222222222222223,0.2693806057776646,0.2484375,0.32311164783725754,0.3376303020141049,0.3307047258297258,0.23971397335726602,0.3031159420289855,0.2696428571428572,0.2621201814058957,0.11607142857142858,0.11160714285714286,0.08482142857142858,0.16071428571428573,0.10714285714285714,0.05357142857142857,0.22767857142857142,0.03571428571428571,0.18303571428571427,0.3169642857142857,0.22321428571428573,0.36607142857142855,0.10267857142857142,0.05803571428571429,0.15625
3416.0,,,,0.11875000000000001,,,0.4116666666666667,,,0.4,,,0.4116666666666667,0.5,-0.1625,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.25
3417.0,2.7755575615628914e-17,,,,,0.38749999999999996,1.3877787807814457e-17,0.19999999999999998,9.25185853854297e-18,9.25185853854297e-18,0.2,2.7755575615628914e-17,0.0,,0.39999999999999997,0.125,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.375,0.375,0.25,0.125,0.125,0.0,0.125
3436.0,,,,,,,,,,,,0.8,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
3439.0,,,,0.4708333333333333,,,0.5625,,,,,,0.6000000000000001,,0.4708333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5
3453.0,0.5625,0.1808779761904762,,0.1793154761904762,,0.15227272727272728,0.22183673469387752,,0.2680272108843537,0.16757575757575757,0.5055555555555555,0.24469696969696972,0.072,,0.15275974025974026,0.06060606060606061,0.24242424242424243,0.0,0.24242424242424243,0.0,0.12121212121212122,0.21212121212121213,0.0,0.21212121212121213,0.30303030303030304,0.09090909090909091,0.09090909090909091,0.15151515151515152,0.0,0.3333333333333333
3470.0,0.2296657986111111,0.37979797979797975,0.032812499999999994,0.31303030303030305,0.14703125,0.18096153846153845,0.23610780423280425,0.26666666666666666,0.19323109567901234,0.20604482323232326,0.21449179292929293,0.32078993055555555,0.23682748538011697,0.16782163742690057,0.35657407407407415,0.18604651162790697,0.12790697674418605,0.09302325581395349,0.12790697674418605,0.18604651162790697,0.1511627906976744,0.2441860465116279,0.011627906976744186,0.4186046511627907,0.2558139534883721,0.2558139534883721,0.09302325581395349,0.22093023255813954,0.22093023255813954,0.20930232558139536
3480.0,0.35,0.35,,,,,0.0,0.0,0.2833333333333333,,0.25,,0.11666666666666665,,,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0
3486.0,,0.20666666666666664,,,,,,,,0.20666666666666664,,,0.20666666666666664,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3504.0,,0.13636363636363635,,-0.3,0.5625,0.2621212121212121,0.5625,,0.5625,0.17499999999999996,0.75,,,,,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0
3510.0,0.31777777777777777,0.32002415458937206,0.16666666666666669,0.3292255892255892,0.14520202020202022,0.18876262626262627,0.3453260869565218,0.21500000000000002,0.3432828282828283,0.40624913733609386,0.3189371980676329,0.33958333333333335,0.2484259259259259,0.26982323232323235,0.22968879976232917,0.3103448275862069,0.26436781609195403,0.05747126436781609,0.2413793103448276,0.12643678160919541,0.12643678160919541,0.26436781609195403,0.05747126436781609,0.25287356321839083,0.26436781609195403,0.26436781609195403,0.25287356321839083,0.27586206896551724,0.12643678160919541,0.39080459770114945
3512.0,,0.4,,,,,,,,,0.4,,,,,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
3551.0,1.0,0.5,,0.0,,0.0,1.0,,1.0,1.0,0.5,1.0,,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
3562.0,,0.5228409090909091,0.3715909090909091,-0.3888888888888889,0.5681818181818181,,0.5681818181818181,,0.5681818181818181,,,0.5681818181818181,0.4775,,0.08787037037037036,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.5
3570.0,0.5,0.9,0.375,0.34071428571428575,0.275,0.05,0.10416666666666667,0.6,0.225,0.39999999999999997,-0.05833333333333333,0.0625,0.05,0.05,0.34071428571428575,0.0625,0.125,0.0625,0.3125,0.125,0.0625,0.125,0.125,0.125,0.1875,0.125,0.1875,0.0625,0.0625,0.3125
3573.0,0.09861111111111111,0.45,0.48888888888888893,0.20704166666666665,-0.033333333333333354,0.16295634920634922,0.20419444444444443,0.15000000000000002,0.20555555555555555,0.13148148148148148,0.15929398148148147,0.11638888888888888,0.2754365079365079,0.061111111111111095,0.23221064814814815,0.07407407407407407,0.07407407407407407,0.05555555555555555,0.37037037037037035,0.037037037037037035,0.25925925925925924,0.18518518518518517,0.018518518518518517,0.14814814814814814,0.2222222222222222,0.4444444444444444,0.16666666666666666,0.12962962962962962,0.05555555555555555,0.4444444444444444
3602.0,,0.06666666666666665,-0.125,0.0,0.0,0.0,,-0.08333333333333333,,-0.006249999999999999,-0.016666666666666663,-0.125,0.0361111111111111,-0.09166666666666667,0.0861111111111111,0.0,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.0,0.21428571428571427,0.0,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.21428571428571427
3613.0,0.30000000000000004,0.0,0.3388888888888889,0.28702053898482477,0.040625,-0.12083333333333333,0.33187500000000003,-0.05,0.25333333333333335,0.24351851851851855,0.45000000000000007,0.31313775510204084,0.24920209750566896,0.31749109167476514,0.3001312712585034,0.09302325581395349,0.023255813953488372,0.046511627906976744,0.3023255813953488,0.09302325581395349,0.06976744186046512,0.23255813953488372,0.023255813953488372,0.11627906976744186,0.20930232558139536,0.046511627906976744,0.13953488372093023,0.23255813953488372,0.16279069767441862,0.37209302325581395
3614.0,,0.0,0.15000000000000002,0.35333333333333333,0.05000000000000001,0.24,,,,,0.17500000000000002,,0.23333333333333336,0.30000000000000004,0.2,0.0,0.06666666666666667,0.13333333333333333,0.2,0.13333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.2,0.13333333333333333,0.13333333333333333
3642.0,0.2638888888888889,0.30981818181818177,0.14166666666666666,0.2548821548821549,0.28704761904761905,0.27125000000000005,0.3073074494949494,0.29421296296296295,0.26837995337995335,0.31981481481481483,0.394537284610814,0.3416666666666667,0.31323232323232325,0.17639348025711665,0.3700320512820513,0.10975609756097561,0.18292682926829268,0.10975609756097561,0.10975609756097561,0.12195121951219512,0.06097560975609756,0.14634146341463414,0.10975609756097561,0.15853658536585366,0.10975609756097561,0.2073170731707317,0.0975609756097561,0.1951219512195122,0.13414634146341464,0.15853658536585366
3656.0,0.4055555555555556,1.0,0.5388888888888889,0.1955128205128205,0.43333333333333335,0.25,0.34469696969696967,0.35000000000000003,0.3302083333333333,0.31270833333333337,0.2708333333333333,0.26516666666666666,0.3666666666666667,0.25,0.15535714285714283,0.2,0.03333333333333333,0.1,0.43333333333333335,0.1,0.06666666666666667,0.36666666666666664,0.03333333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.23333333333333334,0.06666666666666667,0.4666666666666667
3686.0,,0.3340909090909091,0.13393939393939394,0.3295454545454546,1.0,,0.13393939393939394,,1.0,0.06696969696969697,0.0,0.13393939393939394,0.2340151515151515,,0.2643434343434343,0.0,0.125,0.125,0.25,0.125,0.0,0.125,0.0,0.125,0.25,0.125,0.125,0.25,0.0,0.375
3708.0,0.2688888888888889,0.29234126984126985,,1.0,0.23296296296296296,0.3066666666666667,0.4222222222222222,0.398015873015873,0.3020634920634921,0.5416666666666667,0.23292768959435628,0.6166666666666667,0.1337777777777778,0.19333333333333333,0.46111111111111114,0.23809523809523808,0.09523809523809523,0.0,0.047619047619047616,0.2857142857142857,0.14285714285714285,0.09523809523809523,0.3333333333333333,0.3333333333333333,0.09523809523809523,0.42857142857142855,0.047619047619047616,0.23809523809523808,0.09523809523809523,0.19047619047619047
3719.0,0.35,0.13636363636363635,0.0,0.24444444444444446,0.22152777777777777,0.18257575757575756,,,0.28541666666666665,0.37,0.2855324074074074,,0.19218749999999998,0.21388888888888888,-0.02499999999999998,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.3888888888888889,0.0,0.0,0.2222222222222222,0.2777777777777778,0.3333333333333333,0.0,0.2222222222222222,0.16666666666666666,0.05555555555555555
3727.0,0.0,0.4,,0.4666666666666666,0.0,,0.2069444444444445,0.4375,0.5569444444444445,0.0,0.359375,0.43333333333333335,,,0.28666666666666674,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,0.09090909090909091,0.0,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.0,0.0,0.45454545454545453
3750.0,0.31142857142857144,,,0.20285714285714285,0.31142857142857144,0.6557142857142857,0.25,0.31142857142857144,,0.25,0.31142857142857144,,0.15571428571428572,,0.16666666666666666,0.14285714285714285,0.0,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.42857142857142855
3768.0,0.30000000000000004,0.0,,0.48750000000000004,-0.2777777777777778,0.20555555555555557,0.36875,0.0,0.48750000000000004,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,,0.48750000000000004,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857
3792.0,0.25,0.2875,,,0.34375,0.30000000000000004,0.0,,0.25,,0.30000000000000004,,0.125,0.26875,0.35000000000000003,0.2,0.2,0.0,0.0,0.4,0.4,0.2,0.0,0.2,0.0,0.4,0.0,0.4,0.4,0.2
3800.0,,0.3716269841269841,,0.49444444444444446,0.4256944444444445,0.7333333333333334,,,0.3666666666666667,0.20578703703703707,0.31717171717171716,0.0,0.35916666666666663,0.5666666666666667,0.4916666666666667,0.0,0.30434782608695654,0.0,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.0,0.0,0.08695652173913043,0.2608695652173913,0.13043478260869565,0.043478260869565216,0.391304347826087,0.08695652173913043,0.08695652173913043
3820.0,0.24973243068987747,0.2689506552006552,0.21686664784490872,0.3075872859025033,0.2602983405483405,0.2221241807960558,0.22654624662776837,0.22182440476190474,0.21843233676046178,0.23756366356776193,0.2360137328887329,0.23581602499155693,0.21408895032918474,0.25500921064750853,0.20851010101010103,0.15460526315789475,0.12171052631578948,0.0756578947368421,0.0756578947368421,0.18092105263157895,0.15789473684210525,0.22697368421052633,0.06578947368421052,0.2631578947368421,0.20065789473684212,0.24342105263157895,0.15460526315789475,0.21052631578947367,0.15460526315789475,0.14473684210526316
3821.0,,0.5,,0.22500000000000003,0.0,0.20000000000000004,0.1875,,0.012500000000000004,,0.20000000000000004,0.5,0.0,0.25,0.12250000000000001,0.0,0.07692307692307693,0.0,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.38461538461538464
3830.0,0.28833333333333333,0.27925,0.0,0.35919217687074834,0.10566997354497354,0.13917034097589653,0.17823129251700684,0.14350198412698414,0.15601662887377174,0.23908730158730163,0.17524512235449735,0.08452380952380953,0.22869819223985888,0.12396384479717813,0.3031345072751323,0.06521739130434782,0.10869565217391304,0.021739130434782608,0.30434782608695654,0.21739130434782608,0.1956521739130435,0.15217391304347827,0.08695652173913043,0.15217391304347827,0.13043478260869565,0.34782608695652173,0.10869565217391304,0.2608695652173913,0.13043478260869565,0.34782608695652173
3835.0,,0.35,,,,,,,,,0.35,,0.35,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3853.0,0.26458333333333334,0.5833333333333333,-0.06666666666666667,0.5,0.2357142857142857,0.22806122448979593,0.33846119929453267,,0.21666666666666667,0.0,0.28849206349206347,0.4041666666666667,0.3356746031746032,0.3111111111111111,0.31934523809523807,0.16,0.04,0.04,0.04,0.28,0.28,0.36,0.0,0.08,0.04,0.36,0.08,0.28,0.12,0.32
3874.0,0.18333333333333335,0.3666666666666667,0.2714285714285714,0.1342712842712843,0.0,0.18888888888888888,0.27187500000000003,0.18888888888888888,0.2759259259259259,0.23533950617283952,0.37083333333333335,0.3094444444444444,0.2372053872053872,0.09444444444444444,0.2483901515151515,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.16279069767441862,0.023255813953488372,0.023255813953488372,0.18604651162790697,0.023255813953488372,0.20930232558139536,0.4186046511627907,0.18604651162790697,0.23255813953488372,0.13953488372093023,0.046511627906976744,0.18604651162790697
3890.0,,,,,,,,0.2833333333333333,,0.0,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
3893.0,,0.42083333333333334,0.3,0.23299319727891157,0.2,0.3125,0.4145833333333333,,0.3430555555555555,0.3444444444444445,0.37916666666666665,,0.21666666666666667,0.2,0.2916666666666667,0.0,0.23529411764705882,0.11764705882352941,0.4117647058823529,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.0,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.11764705882352941,0.058823529411764705,0.35294117647058826
3895.0,0.41250000000000003,0.31230158730158736,0.16666666666666666,0.2333333333333333,0.28214285714285714,0.34040404040404043,0.12222222222222222,0.275,0.20208333333333334,,0.11666666666666668,0.5166666666666667,0.23564814814814813,0.2875,0.29270833333333335,0.05128205128205128,0.1794871794871795,0.07692307692307693,0.07692307692307693,0.1794871794871795,0.28205128205128205,0.05128205128205128,0.05128205128205128,0.20512820512820512,0.0,0.07692307692307693,0.02564102564102564,0.3076923076923077,0.10256410256410256,0.20512820512820512
3928.0,0.22944502801120448,0.4147610780423281,0.3868589743589744,0.30160347716799324,0.23421765486497634,0.2382883597883598,0.26247071050642484,0.22189153439153442,0.2183546815350613,0.32597654550035504,0.2831616899514627,0.2273257575757576,0.3095284992784993,0.264115775097918,0.25964395773717813,0.14166666666666666,0.1,0.05416666666666667,0.12916666666666668,0.23333333333333334,0.1875,0.2625,0.025,0.32916666666666666,0.2625,0.36666666666666664,0.16666666666666666,0.2708333333333333,0.23333333333333334,0.24583333333333332
3935.0,,0.1125,,,-0.024999999999999994,0.1125,0.25,,0.1125,-0.1416666666666667,-0.21250000000000002,-0.05000000000000001,0.1125,-0.012499999999999997,0.25,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.14285714285714285
3942.0,,,,0.22499999999999998,0.0625,0.0625,,,0.14791666666666664,,0.09583333333333333,,0.14791666666666664,0.43125,0.0625,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666
